1553078426.4,0.0,1794,280
1553078426.4,0.1,1795,280
1553078426.4,0.2,1795,280
1553078426.4,0.3,1795,280
1553078426.4,0.4,1795,280
1553078426.4,0.5,1796,280
1553078426.4,0.6,1797,280
1553078426.4,0.7,1794,420
1553078426.9,0.8,1795,420
1553078426.9,0.9,1795,420
1553078426.9,1.0,1791,420
1553078426.9,1.1,1790,420
1553078426.9,1.2,1793,420
1553078426.9,1.3,1792,420
1553078426.9,1.4,1791,560
1553078427.6,1.5,1793,560
1553078427.6,1.6,1790,560
1553078427.6,1.7,1790,560
1553078427.6,1.8,1790,560
1553078427.6,1.9,1790,560
1553078427.6,2.0,1790,560
1553078427.6,2.1,1781,1120
1553078430.5,2.2,1782,1120
1553078430.5,2.3,1778,1120
1553078430.5,2.4,1781,1120
1553078430.5,2.5,1781,1120
1553078430.5,2.6,1781,1120
1553078430.5,2.7,1785,1120
1553078430.5,2.8,1786,1260
1553078431.1,2.9,1786,1260
1553078431.1,3.0,1789,1260
1553078431.1,3.1,1786,1260
1553078431.1,3.2,1783,1260
1553078431.1,3.3,1782,1260
1553078431.1,3.4,1782,1260
1553078431.1,3.5,1780,1540
1553078432.6,3.6,1777,1540
1553078432.6,3.7,1775,1540
1553078432.6,3.8,1778,1540
1553078432.6,3.9,1777,1540
1553078432.6,4.0,1781,1540
1553078432.6,4.1,1783,1540
1553078432.6,4.2,1781,1680
1553078433.2,4.3,1777,1680
1553078433.2,4.4,1776,1680
1553078433.2,4.5,1777,1680
1553078433.2,4.6,1778,1680
1553078433.2,4.7,1780,1680
1553078433.2,4.8,1783,1680
1553078433.2,4.9,1781,1960
1553078434.7,5.0,1780,1960
1553078434.7,5.1,1780,1960
1553078434.7,5.2,1778,1960
1553078434.7,5.3,1778,1960
1553078434.7,5.4,1775,1960
1553078434.7,5.5,1777,1960
1553078434.7,5.6,1774,2100
1553078435.3,5.7,1776,2100
1553078435.3,5.8,1772,2100
1553078435.3,5.9,1773,2100
1553078435.3,6.0,1769,2100
1553078435.3,6.1,1773,2100
1553078435.3,6.2,1775,2100
1553078435.3,6.3,1781,2240
1553078436.1,6.4,1788,2240
1553078436.1,6.5,1798,2240
1553078436.1,6.6,1803,2240
1553078436.1,6.7,1807,2240
1553078436.1,6.8,1802,2240
1553078436.1,6.9,1801,2240
1553078436.1,7.0,1801,2380
1553078436.7,7.1,1798,2380
1553078436.7,7.2,1796,2380
1553078436.7,7.3,1795,2380
1553078436.7,7.4,1794,2380
1553078436.7,7.5,1795,2380
1553078436.7,7.6,1801,2380
1553078436.7,7.7,1800,2520
1553078437.4,7.8,1799,2520
1553078437.4,7.9,1805,2520
1553078437.4,8.0,1808,2520
1553078437.4,8.1,1807,2520
1553078437.4,8.2,1808,2520
1553078437.4,8.3,1804,2520
1553078437.4,8.4,1797,2800
1553078438.9,8.5,1795,2800
1553078438.9,8.6,1792,2800
1553078438.9,8.7,1790,2800
1553078438.9,8.8,1789,2800
1553078438.9,8.9,1783,2800
1553078438.9,9.0,1785,2800
1553078438.9,9.1,1787,2940
1553078439.5,9.2,1786,2940
1553078439.5,9.3,1789,2940
1553078439.5,9.4,1788,2940
1553078439.5,9.5,1786,2940
1553078439.5,9.6,1789,2940
1553078439.5,9.7,1785,2940
1553078439.5,9.8,1785,3080
1553078440.2,9.9,1782,3080
1553078440.2,10.0,1784,3080
1553078440.2,10.1,1785,3080
1553078440.2,10.2,1784,3080
1553078440.2,10.3,1784,3080
1553078440.2,10.4,1784,3080
1553078440.2,10.5,1784,3360
1553078441.6,10.6,1777,3360
1553078441.6,10.7,1785,3360
1553078441.6,10.8,1777,3360
1553078441.6,10.9,1768,3360
1553078441.6,11.0,1766,3360
1553078441.6,11.1,1769,3360
1553078441.6,11.2,1764,3500
1553078442.3,11.3,1767,3500
1553078442.3,11.4,1766,3500
1553078442.3,11.5,1767,3500
1553078442.3,11.6,1769,3500
1553078442.3,11.7,1767,3500
1553078442.3,11.8,1768,3500
1553078442.3,11.9,1770,3640
1553078442.9,12.0,1770,3640
1553078442.9,12.1,1774,3640
1553078442.9,12.2,1774,3640
1553078442.9,12.3,1772,3640
1553078442.9,12.4,1772,3640
1553078442.9,12.5,1772,3640
1553078442.9,12.6,1792,3920
1553078444.3,12.7,1797,3920
1553078444.3,12.8,1810,3920
1553078444.3,12.9,1807,3920
1553078444.3,13.0,1802,3920
1553078444.3,13.1,1804,3920
1553078444.3,13.2,1800,3920
1553078444.3,13.3,1778,4760
1553078448.6,13.4,1777,4760
1553078448.6,13.5,1777,4760
1553078448.6,13.6,1779,4760
1553078448.6,13.7,1781,4760
1553078448.6,13.8,1780,4760
1553078448.6,13.9,1780,4760
1553078448.6,14.0,1780,4900
1553078449.3,14.1,1777,4900
1553078449.3,14.2,1778,4900
1553078449.3,14.3,1778,4900
1553078449.3,14.4,1777,4900
1553078449.3,14.5,1777,4900
1553078449.3,14.6,1776,4900
1553078449.3,14.7,1776,5180
1553078450.7,14.8,1778,5180
1553078450.7,14.9,1782,5180
1553078450.7,15.0,1785,5180
1553078450.7,15.1,1787,5180
1553078450.7,15.2,1789,5180
1553078450.7,15.3,1794,5180
1553078450.7,15.4,1792,5320
1553078451.4,15.5,1791,5320
1553078451.4,15.6,1790,5320
1553078451.4,15.7,1791,5320
1553078451.4,15.8,1792,5320
1553078451.4,15.9,1795,5320
1553078451.4,16.0,1795,5320
1553078451.4,16.1,1793,5600
1553078452.8,16.2,1790,5600
1553078452.8,16.3,1793,5600
1553078452.8,16.4,1790,5600
1553078452.8,16.5,1788,5600
1553078452.8,16.6,1786,5600
1553078452.8,16.7,1790,5600
1553078452.8,16.8,1793,5740
1553078453.5,16.9,1793,5740
1553078453.5,17.0,1792,5740
1553078453.5,17.1,1791,5740
1553078453.5,17.2,1796,5740
1553078453.5,17.3,1798,5740
1553078453.5,17.4,1797,5740
1553078453.5,17.5,1795,5880
1553078454.3,17.6,1792,5880
1553078454.3,17.7,1792,5880
1553078454.3,17.8,1794,5880
1553078454.3,17.9,1795,5880
1553078454.3,18.0,1794,5880
1553078454.3,18.1,1794,5880
1553078454.3,18.2,1803,6160
1553078455.6,18.3,1801,6160
1553078455.6,18.4,1805,6160
1553078455.6,18.5,1804,6160
1553078455.6,18.6,1805,6160
1553078455.6,18.7,1802,6160
1553078455.6,18.8,1798,6160
1553078455.6,18.9,1805,6440
1553078457.0,19.0,1800,6440
1553078457.0,19.1,1803,6440
1553078457.0,19.2,1806,6440
1553078457.0,19.3,1800,6440
1553078457.0,19.4,1808,6440
1553078457.0,19.5,1806,6440
1553078457.0,19.6,1804,7700
1553078463.3,19.7,1801,7700
1553078463.3,19.8,1801,7700
1553078463.3,19.9,1800,7700
1553078463.3,20.0,1803,7700
1553078463.3,20.1,1802,7700
1553078463.3,20.2,1805,7700
1553078463.3,20.3,1815,8120
1553078465.4,20.4,1821,8120
1553078465.4,20.5,1825,8120
1553078465.4,20.6,1829,8120
1553078465.4,20.7,1826,8120
1553078465.4,20.8,1824,8120
1553078465.4,20.9,1824,8120
1553078465.4,21.0,1825,8260
1553078466.1,21.1,1826,8260
1553078466.1,21.2,1831,8260
1553078466.1,21.3,1828,8260
1553078466.1,21.4,1828,8260
1553078466.1,21.5,1825,8260
1553078466.1,21.6,1826,8260
1553078466.1,21.7,1813,8680
1553078468.2,21.8,1813,8680
1553078468.2,21.9,1814,8680
1553078468.2,22.0,1815,8680
1553078468.2,22.1,1811,8680
1553078468.2,22.2,1812,8680
1553078468.2,22.3,1811,8680
1553078468.2,22.4,1794,9240
1553078471.0,22.5,1794,9240
1553078471.0,22.6,1794,9240
1553078471.0,22.7,1796,9240
1553078471.0,22.8,1795,9240
1553078471.0,22.9,1792,9240
1553078471.0,23.0,1794,9240
1553078471.0,23.1,1792,9520
1553078472.3,23.2,1791,9520
1553078472.3,23.3,1797,9520
1553078472.3,23.4,1800,9520
1553078472.3,23.5,1803,9520
1553078472.3,23.6,1817,9520
1553078472.3,23.7,1825,9520
1553078472.3,23.8,1819,9660
1553078473.1,23.9,1822,9660
1553078473.1,24.0,1827,9660
1553078473.1,24.1,1818,9660
1553078473.1,24.2,1821,9660
1553078473.1,24.3,1821,9660
1553078473.1,24.4,1813,9660
1553078473.1,24.5,1821,9800
1553078473.7,24.6,1819,9800
1553078473.7,24.7,1814,9800
1553078473.7,24.8,1814,9800
1553078473.7,24.9,1810,9800
1553078473.7,25.0,1808,9800
1553078473.7,25.1,1809,9800
1553078473.7,25.2,1801,10640
1553078477.9,25.3,1803,10640
1553078477.9,25.4,1801,10640
1553078477.9,25.5,1800,10640
1553078477.9,25.6,1801,10640
1553078477.9,25.7,1806,10640
1553078477.9,25.8,1805,10640
1553078477.9,25.9,1803,10780
1553078478.7,26.0,1807,10780
1553078478.7,26.1,1813,10780
1553078478.7,26.2,1817,10780
1553078478.7,26.3,1821,10780
1553078478.7,26.4,1808,10780
1553078478.7,26.5,1803,10780
1553078478.7,26.6,1803,10920
1553078479.4,26.7,1799,10920
1553078479.4,26.8,1799,10920
1553078479.4,26.9,1801,10920
1553078479.4,27.0,1800,10920
1553078479.4,27.1,1801,10920
1553078479.4,27.2,1799,10920
1553078479.4,27.3,1799,11060
1553078480.1,27.4,1799,11060
1553078480.1,27.5,1800,11060
